test_id,trial_curr,trial_total,rep,reps,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp
_28285661f1e40490,28,60,24,100,936,2500,pbp16,fullblocked-dis-dis,1034,6442,"Only in the left scenes, exists: ( objects that are right-of (circle objects))",1,1449525536337
_28285661f1e40490,28,60,25,100,160,2500,pbp16,fullblocked-dis-dis,282,313,"Only in the left scenes, exists: ( objects that are right-of (circle objects))",1,1449525536340
_28285661f1e40490,29,60,2,100,525,2500,pbp18,fullblocked-sim-sim,834,2550,"Only in the left scenes, exists: ( objects that are touches (any object) at the end)",1,1449525762027
_28285661f1e40490,29,60,5,100,455,2500,pbp18,fullblocked-sim-sim,693,1512,"Only in the right scenes, exists: (single at the end objects)",1,1449525762028
_28285661f1e40490,29,60,4,100,402,2500,pbp18,fullblocked-sim-sim,760,916,"Only in the left scenes, exists: ( objects that are touches (can-move-up objects) at the end)",1,1449525762029
_28285661f1e40490,29,60,3,100,344,2500,pbp18,fullblocked-sim-sim,698,1509,"Only in the left scenes, exists: ( objects that are touches (any object) at the end)",1,1449525762030
_28285661f1e40490,29,60,1,100,618,2500,pbp18,fullblocked-sim-sim,1026,2512,"Only in the left scenes, exists: ( objects that are touches (top-most at the end objects) at the end)",1,1449525762031
_28285661f1e40490,29,60,6,100,518,2500,pbp18,fullblocked-sim-sim,880,3648,"Only in the right scenes, exists: (single at the end objects)",1,1449525762032
_28285661f1e40490,29,60,7,100,518,2500,pbp18,fullblocked-sim-sim,948,2670,"Only in the left scenes, exists: ( objects that are touches (can-move-up at the end objects) at the end)",1,1449525762040
_28285661f1e40490,29,60,8,100,716,2500,pbp18,fullblocked-sim-sim,1320,6047,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525762041
_28285661f1e40490,29,60,9,100,409,2500,pbp18,fullblocked-sim-sim,715,1756,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525762042
_28285661f1e40490,29,60,10,100,324,2500,pbp18,fullblocked-sim-sim,719,1546,"Only in the left scenes, exists: ( objects that are touches (bottom at the end objects) at the end)",1,1449525762043
_28285661f1e40490,29,60,11,100,401,2500,pbp18,fullblocked-sim-sim,757,1421,"Only in the right scenes, exists: (single at the end objects)",1,1449525762044
_28285661f1e40490,29,60,12,100,967,2500,pbp18,fullblocked-sim-sim,1441,5873,"Only in the right scenes, exists: (single at the end objects)",1,1449525762047
_28285661f1e40490,29,60,13,100,59,2500,pbp18,fullblocked-sim-sim,73,45,"Only in the right scenes, exists: (single at the end objects)",1,1449525762048
_28285661f1e40490,29,60,14,100,448,2500,pbp18,fullblocked-sim-sim,853,2375,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525762048
_28285661f1e40490,29,60,15,100,385,2500,pbp18,fullblocked-sim-sim,748,1738,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449525762049
_28285661f1e40490,29,60,16,100,541,2500,pbp18,fullblocked-sim-sim,918,3098,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525762050
_28285661f1e40490,29,60,17,100,1233,2500,pbp18,fullblocked-sim-sim,1582,11391,"Only in the right scenes, exists: (single at the end objects)",1,1449525762051
_28285661f1e40490,29,60,18,100,710,2500,pbp18,fullblocked-sim-sim,1264,4461,"Only in the right scenes, exists: (single at the end objects)",1,1449525762072
_28285661f1e40490,29,60,19,100,412,2500,pbp18,fullblocked-sim-sim,860,1846,"Only in the right scenes, exists: (single at the end objects)",1,1449525762074
_28285661f1e40490,29,60,20,100,519,2500,pbp18,fullblocked-sim-sim,936,1658,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525762075
_28285661f1e40490,29,60,21,100,491,2500,pbp18,fullblocked-sim-sim,851,1975,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449525762076
_28285661f1e40490,29,60,22,100,931,2500,pbp18,fullblocked-sim-sim,1423,8315,"Only in the right scenes, exists: (single at the end objects)",1,1449525762077
_28285661f1e40490,29,60,23,100,256,2500,pbp18,fullblocked-sim-sim,455,754,"Only in the right scenes, exists: (single at the end objects)",1,1449525762078
_28285661f1e40490,29,60,24,100,127,2500,pbp18,fullblocked-sim-sim,250,137,"Only in the right scenes, exists: (single at the end objects)",1,1449525762080
_28285661f1e40490,29,60,25,100,1113,2500,pbp18,fullblocked-sim-sim,1532,9067,"Only in the left scenes, exists: ( objects that are touches (can-move-up objects) at the end)",1,1449525762081
_28285661f1e40490,30,60,1,100,679,2500,pbp18,fullblocked-sim-dis,1005,3864,"Only in the right scenes, exists: (single at the end objects)",1,1449525970109
_28285661f1e40490,30,60,2,100,490,2500,pbp18,fullblocked-sim-dis,864,2887,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525970110
_28285661f1e40490,30,60,5,100,572,2500,pbp18,fullblocked-sim-dis,1041,2334,"Only in the right scenes, exists: (single at the end objects)",1,1449525970111
_28285661f1e40490,30,60,6,100,656,2500,pbp18,fullblocked-sim-dis,1134,4281,"Only in the right scenes, exists: (single at the end objects)",1,1449525970112
_28285661f1e40490,30,60,4,100,256,2500,pbp18,fullblocked-sim-dis,464,421,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525970113
_28285661f1e40490,30,60,3,100,639,2500,pbp18,fullblocked-sim-dis,1180,1773,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525970114
_28285661f1e40490,30,60,7,100,361,2500,pbp18,fullblocked-sim-dis,617,899,"Only in the right scenes, exists: (single at the end objects)",1,1449525970124
_28285661f1e40490,30,60,8,100,291,2500,pbp18,fullblocked-sim-dis,526,1067,"Only in the right scenes, exists: (small and single at the end objects)",1,1449525970126
_28285661f1e40490,30,60,10,100,395,2500,pbp18,fullblocked-sim-dis,768,597,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525970127
_28285661f1e40490,30,60,9,100,328,2500,pbp18,fullblocked-sim-dis,652,924,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525970136
_28285661f1e40490,30,60,11,100,186,2500,pbp18,fullblocked-sim-dis,356,506,"Only in the right scenes, exists: (single at the end objects)",1,1449525970137
_28285661f1e40490,30,60,12,100,399,2500,pbp18,fullblocked-sim-dis,721,927,"Only in the right scenes, exists: (single at the end objects)",1,1449525970138
_28285661f1e40490,30,60,13,100,652,2500,pbp18,fullblocked-sim-dis,1027,3400,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525970140
_28285661f1e40490,30,60,14,100,394,2500,pbp18,fullblocked-sim-dis,613,946,"Only in the right scenes, exists: (single at the end objects)",1,1449525970141
_28285661f1e40490,30,60,15,100,1100,2500,pbp18,fullblocked-sim-dis,1428,8203,"Only in the right scenes, exists: (single at the end objects)",1,1449525970142
_28285661f1e40490,30,60,16,100,1037,2500,pbp18,fullblocked-sim-dis,1376,9207,"Only in the right scenes, exists: (single at the end objects)",1,1449525970145
_28285661f1e40490,30,60,17,100,562,2500,pbp18,fullblocked-sim-dis,976,1970,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449525970146
_28285661f1e40490,30,60,18,100,379,2500,pbp18,fullblocked-sim-dis,766,1803,"Only in the left scenes, exists: ( objects that are touches (can-move-up objects) at the end)",1,1449525970147
_28285661f1e40490,30,60,19,100,512,2500,pbp18,fullblocked-sim-dis,839,1574,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525970148
_28285661f1e40490,30,60,20,100,511,2500,pbp18,fullblocked-sim-dis,850,3262,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449525970149
_28285661f1e40490,30,60,21,100,245,2500,pbp18,fullblocked-sim-dis,462,389,"Only in the right scenes, exists: (single at the end objects)",1,1449525970151
_28285661f1e40490,30,60,22,100,549,2500,pbp18,fullblocked-sim-dis,949,2643,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525970153
_28285661f1e40490,30,60,23,100,772,2500,pbp18,fullblocked-sim-dis,1203,4767,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449525970155
_28285661f1e40490,30,60,24,100,535,2500,pbp18,fullblocked-sim-dis,912,3326,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449525970156
_28285661f1e40490,30,60,25,100,141,2500,pbp18,fullblocked-sim-dis,346,157,"Only in the right scenes, exists: (single at the end objects)",1,1449525970167
_28285661f1e40490,31,60,3,100,558,2500,pbp18,fullblocked-dis-sim,862,2549,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526127862
_28285661f1e40490,31,60,1,100,166,2500,pbp18,fullblocked-dis-sim,342,251,"Only in the right scenes, exists: (single at the end objects)",1,1449526127863
_28285661f1e40490,31,60,6,100,754,2500,pbp18,fullblocked-dis-sim,1179,7219,"Only in the right scenes, exists: (single at the end objects)",1,1449526127866
_28285661f1e40490,31,60,4,100,447,2500,pbp18,fullblocked-dis-sim,843,1746,"Only in the left scenes, exists: ( objects that are touches (on-ground objects) at the end)",1,1449526127864
_28285661f1e40490,31,60,5,100,212,2500,pbp18,fullblocked-dis-sim,466,447,"Only in the right scenes, exists: (single at the end objects)",1,1449526127865
_28285661f1e40490,31,60,2,100,562,2500,pbp18,fullblocked-dis-sim,968,1868,"Only in the right scenes, exists: (single at the end objects)",1,1449526127863
_28285661f1e40490,31,60,7,100,259,2500,pbp18,fullblocked-dis-sim,541,710,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526127874
_28285661f1e40490,31,60,8,100,341,2500,pbp18,fullblocked-dis-sim,562,1562,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526127875
_28285661f1e40490,31,60,9,100,413,2500,pbp18,fullblocked-dis-sim,728,886,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526127875
_28285661f1e40490,31,60,10,100,311,2500,pbp18,fullblocked-dis-sim,552,602,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526127876
_28285661f1e40490,31,60,11,100,317,2500,pbp18,fullblocked-dis-sim,582,1213,"Only in the right scenes, exists: (single at the end objects)",1,1449526127877
_28285661f1e40490,31,60,12,100,317,2500,pbp18,fullblocked-dis-sim,542,810,"Only in the right scenes, exists: (single at the end objects)",1,1449526127878
_28285661f1e40490,31,60,14,100,470,2500,pbp18,fullblocked-dis-sim,826,2936,"Only in the right scenes, exists: (single at the end objects)",1,1449526127880
_28285661f1e40490,31,60,13,100,545,2500,pbp18,fullblocked-dis-sim,881,1934,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526127881
_28285661f1e40490,31,60,15,100,421,2500,pbp18,fullblocked-dis-sim,739,1034,"Only in the right scenes, exists: (single at the end objects)",1,1449526127882
_28285661f1e40490,31,60,16,100,283,2500,pbp18,fullblocked-dis-sim,477,767,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526127883
_28285661f1e40490,31,60,17,100,384,2500,pbp18,fullblocked-dis-sim,621,1132,"Only in the right scenes, exists: (single at the end objects)",1,1449526127884
_28285661f1e40490,31,60,18,100,86,2500,pbp18,fullblocked-dis-sim,153,183,"Only in the right scenes, exists: (single at the end objects)",1,1449526127884
_28285661f1e40490,31,60,19,100,411,2500,pbp18,fullblocked-dis-sim,724,1185,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526127886
_28285661f1e40490,31,60,20,100,491,2500,pbp18,fullblocked-dis-sim,902,2534,"Only in the left scenes, exists: ( objects that are touches (can-move-up objects) at the end)",1,1449526127887
_28285661f1e40490,31,60,21,100,145,2500,pbp18,fullblocked-dis-sim,292,412,"Only in the right scenes, exists: (single at the end objects)",1,1449526127888
_28285661f1e40490,31,60,22,100,663,2500,pbp18,fullblocked-dis-sim,996,4044,"Only in the left scenes, exists: ( objects that are touches (bottom at the end objects) at the end)",1,1449526127889
_28285661f1e40490,31,60,23,100,461,2500,pbp18,fullblocked-dis-sim,817,1482,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526127890
_28285661f1e40490,31,60,24,100,380,2500,pbp18,fullblocked-dis-sim,649,1002,"Only in the right scenes, exists: (single at the end objects)",1,1449526127890
_28285661f1e40490,31,60,25,100,384,2500,pbp18,fullblocked-dis-sim,701,1945,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526127892
_28285661f1e40490,32,60,1,100,89,2500,pbp18,fullblocked-dis-dis,163,69,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526289162
_28285661f1e40490,32,60,2,100,109,2500,pbp18,fullblocked-dis-dis,177,126,"Only in the right scenes, exists: (single at the end objects)",1,1449526289163
_28285661f1e40490,32,60,7,100,252,2500,pbp18,fullblocked-dis-dis,470,997,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526289163
_28285661f1e40490,32,60,3,100,97,2500,pbp18,fullblocked-dis-dis,168,107,"Only in the right scenes, exists: (single at the end objects)",1,1449526289164
_28285661f1e40490,32,60,4,100,474,2500,pbp18,fullblocked-dis-dis,746,1428,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526289165
_28285661f1e40490,32,60,5,100,670,2500,pbp18,fullblocked-dis-dis,1068,4523,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526289166
_28285661f1e40490,32,60,6,100,558,2500,pbp18,fullblocked-dis-dis,957,3144,"Only in the left scenes, exists: ( objects that are touches (can-move-up objects) at the end)",1,1449526289174
_28285661f1e40490,32,60,8,100,868,2500,pbp18,fullblocked-dis-dis,1256,5395,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526289176
_28285661f1e40490,32,60,10,100,495,2500,pbp18,fullblocked-dis-dis,828,2325,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526289178
_28285661f1e40490,32,60,9,100,666,2500,pbp18,fullblocked-dis-dis,898,4069,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526289179
_28285661f1e40490,32,60,12,100,237,2500,pbp18,fullblocked-dis-dis,523,506,"Only in the right scenes, exists: (single at the end objects)",1,1449526289180
_28285661f1e40490,32,60,13,100,314,2500,pbp18,fullblocked-dis-dis,603,795,"Only in the right scenes, exists: (single at the end objects)",1,1449526289180
_28285661f1e40490,32,60,11,100,315,2500,pbp18,fullblocked-dis-dis,613,1006,"Only in the right scenes, exists: (single at the end objects)",1,1449526289183
_28285661f1e40490,32,60,14,100,355,2500,pbp18,fullblocked-dis-dis,575,1217,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526289183
_28285661f1e40490,32,60,18,100,262,2500,pbp18,fullblocked-dis-dis,455,481,"Only in the right scenes, exists: (single at the end objects)",1,1449526289190
_28285661f1e40490,32,60,16,100,365,2500,pbp18,fullblocked-dis-dis,561,1141,"Only in the right scenes, exists: (single at the end objects)",1,1449526289185
_28285661f1e40490,32,60,17,100,237,2500,pbp18,fullblocked-dis-dis,443,422,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",1,1449526289186
_28285661f1e40490,32,60,15,100,367,2500,pbp18,fullblocked-dis-dis,591,1562,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526289184
_28285661f1e40490,32,60,19,100,283,2500,pbp18,fullblocked-dis-dis,520,433,"Only in the right scenes, exists: (single at the end objects)",1,1449526289211
_28285661f1e40490,32,60,20,100,574,2500,pbp18,fullblocked-dis-dis,991,3042,"Only in the right scenes, exists: (single at the end objects)",1,1449526289215
_28285661f1e40490,32,60,21,100,177,2500,pbp18,fullblocked-dis-dis,302,194,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526289216
_28285661f1e40490,32,60,22,100,152,2500,pbp18,fullblocked-dis-dis,291,383,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526289217
_28285661f1e40490,32,60,23,100,141,2500,pbp18,fullblocked-dis-dis,233,223,"Only in the right scenes, exists: (single at the end objects)",1,1449526289218
_28285661f1e40490,32,60,24,100,1060,2500,pbp18,fullblocked-dis-dis,1500,9917,"Only in the left scenes, exists: ( objects that are touches (any object) at the end)",1,1449526289219
_28285661f1e40490,32,60,25,100,944,2500,pbp18,fullblocked-dis-dis,1253,6324,"Only in the left scenes, exists: ( objects that are touching at the end)",1,1449526289221
_28285661f1e40490,33,60,1,100,1511,2500,pbp20,fullblocked-sim-sim,2182,18965,"Only in the left scenes, exists: (top-most objects that are touches (square objects) at the end)",1,1449527377239
_28285661f1e40490,33,60,5,100,2260,2500,pbp20,fullblocked-sim-sim,2656,53073,"Only in the left scenes, exists: (can-move-up objects that are touches (square objects) at the end)",1,1449527377240
_28285661f1e40490,33,60,3,100,2499,2500,pbp20,fullblocked-sim-sim,2477,48253,,0,1449527377241
_28285661f1e40490,33,60,4,100,2499,2500,pbp20,fullblocked-sim-sim,2640,42228,,0,1449527377242
_28285661f1e40490,33,60,2,100,2499,2500,pbp20,fullblocked-sim-sim,2500,40268,,0,1449527377243
_28285661f1e40490,33,60,6,100,2499,2500,pbp20,fullblocked-sim-sim,2433,50870,,0,1449527377243
_28285661f1e40490,33,60,7,100,2499,2500,pbp20,fullblocked-sim-sim,2571,37102,,0,1449527377266
_28285661f1e40490,33,60,8,100,2499,2500,pbp20,fullblocked-sim-sim,2625,41093,,0,1449527377266
_28285661f1e40490,33,60,9,100,2499,2500,pbp20,fullblocked-sim-sim,2671,64648,,0,1449527377268
_28285661f1e40490,33,60,10,100,1399,2500,pbp20,fullblocked-sim-sim,2209,18572,"Only in the left scenes, exists: (square objects that are supporting (any object) and 1)",1,1449527377269
_28285661f1e40490,33,60,11,100,2499,2500,pbp20,fullblocked-sim-sim,2572,47751,,0,1449527377270
_28285661f1e40490,33,60,12,100,2499,2500,pbp20,fullblocked-sim-sim,2635,52673,,0,1449527377271
_28285661f1e40490,33,60,13,100,2499,2500,pbp20,fullblocked-sim-sim,2693,50954,,0,1449527377273
_28285661f1e40490,33,60,14,100,740,2500,pbp20,fullblocked-sim-sim,1429,3690,"Only in the left scenes, exists: (square objects that are touches (can-move-up at the end objects) at the end)",1,1449527377274
_28285661f1e40490,33,60,15,100,2499,2500,pbp20,fullblocked-sim-sim,2674,47757,,0,1449527377275
_28285661f1e40490,33,60,16,100,2499,2500,pbp20,fullblocked-sim-sim,2698,60232,,0,1449527377276
_28285661f1e40490,33,60,17,100,2499,2500,pbp20,fullblocked-sim-sim,2567,52495,,0,1449527377277
_28285661f1e40490,33,60,20,100,1828,2500,pbp20,fullblocked-sim-sim,2392,25989,"Only in the left scenes, exists: (can-move-up objects that are touches (square objects) at the end)",1,1449527377278
_28285661f1e40490,33,60,19,100,2296,2500,pbp20,fullblocked-sim-sim,2655,33375,"Only in the left scenes, exists: (square objects that are supporting (any object))",1,1449527377281
_28285661f1e40490,33,60,21,100,2499,2500,pbp20,fullblocked-sim-sim,2553,43647,,0,1449527377281
_28285661f1e40490,33,60,18,100,1402,2500,pbp20,fullblocked-sim-sim,2256,13881,"Only in the left scenes, exists: (square objects that are touches (any object) and supporting (any object))",1,1449527377282
_28285661f1e40490,33,60,23,100,848,2500,pbp20,fullblocked-sim-sim,2051,5114,"Only in the left scenes, exists: (square objects that are supporting (any object) at the end)",1,1449527377283
_28285661f1e40490,33,60,22,100,2499,2500,pbp20,fullblocked-sim-sim,2397,42214,,0,1449527377284
_28285661f1e40490,33,60,24,100,2499,2500,pbp20,fullblocked-sim-sim,2519,37327,,0,1449527377285
_28285661f1e40490,33,60,25,100,2499,2500,pbp20,fullblocked-sim-sim,2662,49780,,0,1449527377287
_28285661f1e40490,34,60,3,100,1038,2500,pbp20,fullblocked-sim-dis,1663,11206,"Only in the left scenes, exists: ( objects that are touches (square and on-ground objects) at the end)",1,1449528477854
_28285661f1e40490,34,60,1,100,1800,2500,pbp20,fullblocked-sim-dis,2376,20130,"Only in the left scenes, exists: (can-move-up at the end objects that are touches (square objects) at the end)",1,1449528477855
_28285661f1e40490,34,60,5,100,2499,2500,pbp20,fullblocked-sim-dis,2674,50435,,0,1449528477857
_28285661f1e40490,34,60,4,100,2499,2500,pbp20,fullblocked-sim-dis,2560,29707,,0,1449528477858
_28285661f1e40490,34,60,2,100,2499,2500,pbp20,fullblocked-sim-dis,2703,40970,,0,1449528477860
_28285661f1e40490,34,60,6,100,2499,2500,pbp20,fullblocked-sim-dis,2671,52785,,0,1449528477861
_28285661f1e40490,34,60,7,100,2499,2500,pbp20,fullblocked-sim-dis,2540,52770,,0,1449528477868
_28285661f1e40490,34,60,8,100,2171,2500,pbp20,fullblocked-sim-dis,2409,39812,"Only in the left scenes, exists: (square objects that are supporting (any object) at the end and 1)",1,1449528477870
_28285661f1e40490,34,60,9,100,2499,2500,pbp20,fullblocked-sim-dis,2653,47412,,0,1449528477872
_28285661f1e40490,34,60,10,100,1006,2500,pbp20,fullblocked-sim-dis,1698,8207,"Only in the left scenes, exists: (square objects that are touches (can-move-up at the end objects) at the end)",1,1449528477873
_28285661f1e40490,34,60,11,100,2224,2500,pbp20,fullblocked-sim-dis,2450,38405,"Only in the left scenes, exists: (can-move-up objects that are touches (square objects) at the end)",1,1449528477875
_28285661f1e40490,34,60,12,100,2499,2500,pbp20,fullblocked-sim-dis,2407,52257,,0,1449528477876
_28285661f1e40490,34,60,14,100,1258,2500,pbp20,fullblocked-sim-dis,2086,15281,"Only in the left scenes, exists: (top-most objects that are touches (square objects) at the end)",1,1449528477880
_28285661f1e40490,34,60,15,100,2499,2500,pbp20,fullblocked-sim-dis,2640,39898,,0,1449528477882
_28285661f1e40490,34,60,16,100,2499,2500,pbp20,fullblocked-sim-dis,2681,62080,,0,1449528477889
_28285661f1e40490,34,60,13,100,2499,2500,pbp20,fullblocked-sim-dis,2597,43642,,0,1449528477893
_28285661f1e40490,34,60,17,100,2499,2500,pbp20,fullblocked-sim-dis,2526,53234,,0,1449528477895
_28285661f1e40490,34,60,18,100,1738,2500,pbp20,fullblocked-sim-dis,2164,30979,"Only in the left scenes, exists: (square objects that are supporting (can-move-up objects))",1,1449528477896
_28285661f1e40490,34,60,19,100,2372,2500,pbp20,fullblocked-sim-dis,2445,51701,"Only in the left scenes, exists: (square objects that are supporting (top-most objects))",1,1449528477901
_28285661f1e40490,34,60,20,100,2499,2500,pbp20,fullblocked-sim-dis,2582,48948,,0,1449528477903
_28285661f1e40490,34,60,21,100,2499,2500,pbp20,fullblocked-sim-dis,2811,57749,,0,1449528477905
_28285661f1e40490,34,60,22,100,2499,2500,pbp20,fullblocked-sim-dis,2303,51904,,0,1449528477907
_28285661f1e40490,34,60,23,100,2499,2500,pbp20,fullblocked-sim-dis,2585,49308,,0,1449528477908
_28285661f1e40490,34,60,24,100,1909,2500,pbp20,fullblocked-sim-dis,2584,35471,"Only in the left scenes, exists: (square objects that are supporting (any object))",1,1449528477910
_28285661f1e40490,34,60,25,100,679,2500,pbp20,fullblocked-sim-dis,1314,3894,"Only in the left scenes, exists: (square objects that are supporting (top-most at the end objects))",1,1449528477914
_28285661f1e40490,35,60,2,100,1808,2500,pbp20,fullblocked-dis-sim,2372,24200,"Only in the left scenes, exists: (square objects that are supporting (any object))",1,1449529563095
_28285661f1e40490,35,60,1,100,909,2500,pbp20,fullblocked-dis-sim,1609,7955,"Only in the left scenes, exists: (top-most objects that are touches (square objects) at the end)",1,1449529563096
_28285661f1e40490,35,60,3,100,2499,2500,pbp20,fullblocked-dis-sim,2495,45038,,0,1449529563098
_28285661f1e40490,35,60,5,100,2499,2500,pbp20,fullblocked-dis-sim,2597,45846,,0,1449529563101
_28285661f1e40490,35,60,8,100,2499,2500,pbp20,fullblocked-dis-sim,2610,35478,,0,1449529563124
_28285661f1e40490,35,60,6,100,2499,2500,pbp20,fullblocked-dis-sim,2393,38771,,0,1449529563107
_28285661f1e40490,35,60,7,100,2499,2500,pbp20,fullblocked-dis-sim,2532,45633,,0,1449529563123
_28285661f1e40490,35,60,4,100,2117,2500,pbp20,fullblocked-dis-sim,2349,43167,"Only in the left scenes, exists: (square objects that are supporting (any object))",1,1449529563104
_28285661f1e40490,35,60,9,100,2499,2500,pbp20,fullblocked-dis-sim,2607,38727,,0,1449529563140
_28285661f1e40490,35,60,10,100,2499,2500,pbp20,fullblocked-dis-sim,2462,45544,,0,1449529563141
_28285661f1e40490,35,60,11,100,2499,2500,pbp20,fullblocked-dis-sim,2541,56112,,0,1449529563143
_28285661f1e40490,35,60,12,100,2499,2500,pbp20,fullblocked-dis-sim,2295,44968,,0,1449529563144
_28285661f1e40490,35,60,13,100,2013,2500,pbp20,fullblocked-dis-sim,2313,27150,"Only in the left scenes, exists: (square objects that are supporting (can-move-up objects))",1,1449529563146
_28285661f1e40490,35,60,14,100,969,2500,pbp20,fullblocked-dis-sim,1679,5377,"Only in the left scenes, exists: (can-move-up objects that are touches (square objects) at the end)",1,1449529563147
_28285661f1e40490,35,60,15,100,2499,2500,pbp20,fullblocked-dis-sim,2611,67837,,0,1449529563149
_28285661f1e40490,35,60,16,100,2499,2500,pbp20,fullblocked-dis-sim,2432,47285,,0,1449529563155
_28285661f1e40490,35,60,17,100,2499,2500,pbp20,fullblocked-dis-sim,2544,32359,,0,1449529563162
_28285661f1e40490,35,60,18,100,568,2500,pbp20,fullblocked-dis-sim,1240,2709,"Only in the left scenes, exists: (square objects that are supporting (any object))",1,1449529563164
_28285661f1e40490,35,60,19,100,1430,2500,pbp20,fullblocked-dis-sim,2049,14579,"Only in the left scenes, exists: (square objects that are supporting (any object))",1,1449529563166
_28285661f1e40490,35,60,20,100,2499,2500,pbp20,fullblocked-dis-sim,2446,44316,,0,1449529563168
_28285661f1e40490,35,60,21,100,2499,2500,pbp20,fullblocked-dis-sim,2586,42291,,0,1449529563170
_28285661f1e40490,35,60,22,100,2095,2500,pbp20,fullblocked-dis-sim,2326,36435,"Only in the left scenes, exists: (top-most at the end objects that are touches (square objects) at the end)",1,1449529563171
_28285661f1e40490,35,60,23,100,2499,2500,pbp20,fullblocked-dis-sim,2488,44131,,0,1449529563173
_28285661f1e40490,35,60,24,100,629,2500,pbp20,fullblocked-dis-sim,1741,3392,"Only in the left scenes, exists: (square objects that are supporting (any object))",1,1449529563174
_28285661f1e40490,35,60,25,100,2499,2500,pbp20,fullblocked-dis-sim,2660,36362,,0,1449529563175
_28285661f1e40490,36,60,4,100,2136,2500,pbp20,fullblocked-dis-dis,2604,30068,"Only in the left scenes, exists: (square objects that are supporting (any object))",1,1449530780565
_28285661f1e40490,36,60,1,100,2499,2500,pbp20,fullblocked-dis-dis,2479,48254,,0,1449530780567
_28285661f1e40490,36,60,6,100,2206,2500,pbp20,fullblocked-dis-dis,2407,37994,"Only in the left scenes, exists: (square objects that are touches (top-most at the end objects) at the end and close (any object) at the end)",1,1449530780571
_28285661f1e40490,36,60,5,100,2499,2500,pbp20,fullblocked-dis-dis,2561,44152,,0,1449530780568
_28285661f1e40490,36,60,2,100,2499,2500,pbp20,fullblocked-dis-dis,2563,47551,,0,1449530780570
_28285661f1e40490,36,60,3,100,2499,2500,pbp20,fullblocked-dis-dis,2604,50676,,0,1449530780569
_28285661f1e40490,36,60,7,100,2499,2500,pbp20,fullblocked-dis-dis,2630,38758,,0,1449530780575
_28285661f1e40490,36,60,8,100,2499,2500,pbp20,fullblocked-dis-dis,2599,37217,,0,1449530780576
_28285661f1e40490,36,60,9,100,2371,2500,pbp20,fullblocked-dis-dis,2654,38788,"Only in the left scenes, exists: (top-most at the end objects that are touches (square objects) at the end)",1,1449530780577
_28285661f1e40490,36,60,10,100,1185,2500,pbp20,fullblocked-dis-dis,1748,10729,"Only in the left scenes, exists: (top-most objects that are touches (square objects) at the end)",1,1449530780581
_28285661f1e40490,36,60,11,100,2323,2500,pbp20,fullblocked-dis-dis,2229,43026,"Only in the left scenes, exists: (can-move-up at the end objects that are touches (square objects) at the end)",1,1449530780582
